Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Contractile Force (mN) Quantiles - Q5 (>0 and ≤0.04) (10),Resting Membrane Potential (mV) Quantiles - Q2 (<-74 and ≥-78) (8),0.0052,0.0958095809580958,0.01227,0.0116011601160116,Worst Maturation,0.0116011601160116,True,True
Contractile Force (mN) Quantiles - Q5 (>0 and ≤0.04) (10),Journal - Circ Res (5),0.00451,0.107010701070107,0.00811,0.0439043904390439,Worst Maturation,0.0439043904390439,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC-CM Purification Duration (days) - 4 days (29),0.01926,0.0043004300430043,0.00939,0.0366036603660366,Worst Maturation,0.0043004300430043,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D SC Ratio (CM-EC-SC) Quantiles - Q2 (>0 and ≤10) (29),0.01922,0.0059005900590059,0.01857,0.0031003100310031,Worst Maturation,0.0031003100310031,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Cell Line - Gibco episomal (10),0.01851,0.0051005100510051,0.01467,0.0098009800980098,Worst Maturation,0.0051005100510051,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Journal - PLoS One (9),0.01663,0.0036003600360036,0.00951,0.0298029802980298,Worst Maturation,0.0036003600360036,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Seeding Confluency 3D (%) - 85 to 89 (12),0.01434,0.0103010301030103,0.00963,0.0312031203120312,Worst Maturation,0.0103010301030103,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Journal - Stem Cells Int (3),0.01399,0.0036003600360036,0.01462,0.0064006400640064,Worst Maturation,0.0036003600360036,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC Matrix Coating - Matrigel (163),0.01338,0.0197019701970197,0.00481,0.5670567056705671,Worst Maturation,0.0197019701970197,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Contractile Analysis Method - Force Transducer (27),0.01288,0.0181018101810181,0.00881,0.0537053705370537,Worst Maturation,0.0181018101810181,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Estimated Tissue Size (mm2) Quantiles - Q2 (>9.12 and ≤26.2) (26),0.01277,0.0196019601960196,0.01025,0.0306030603060306,Worst Maturation,0.0196019601960196,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Publication Year - 2017 (43),0.01273,0.0148014801480148,0.00933,0.0445044504450445,Worst Maturation,0.0148014801480148,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Maturation Strategy - Tension (64),0.01205,0.028002800280028,0.00643,0.1494149414941494,Worst Maturation,0.028002800280028,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC Matrix Coating - Vitronectin (10),0.01177,0.0146014601460146,0.01366,0.0098009800980098,Worst Maturation,0.0098009800980098,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Platform - Collagen (38),0.01176,0.0235023502350235,0.00844,0.0541054105410541,Worst Maturation,0.0235023502350235,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Tissue Media - RPMI-1640 (72),0.0116,0.0303030303030303,0.00935,0.0513051305130513,Worst Maturation,0.0303030303030303,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Maturation Strategy - Elastomeric (33),0.01132,0.027002700270027,0.00804,0.0682068206820682,Worst Maturation,0.027002700270027,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC-CM Media Supplement - Ascorbic Acid (41),0.01127,0.036003600360036,0.00965,0.0431043104310431,Worst Maturation,0.036003600360036,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Cell Line - DF19-9-11T.H (16),0.01094,0.0184018401840184,0.01044,0.0222022202220222,Worst Maturation,0.0184018401840184,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Contractile Analysis Method - Traction Force Microscopy (9),0.01073,0.0216021602160216,0.01396,0.0094009400940094,Worst Maturation,0.0094009400940094,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D CM Ratio (CM-EC-SC) Quantiles - Q1 (>91 and ≤100) (74),0.01063,0.0433043304330433,0.00911,0.0479047904790479,Worst Maturation,0.0433043304330433,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),New Media for Maturation - RPMI-1640 (30),0.0104,0.0325032503250325,0.00904,0.0411041104110411,Worst Maturation,0.0325032503250325,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Day of Insulin Addition - not 14 (15),0.01,0.0455045504550455,0.00454,0.1695169516951695,Worst Maturation,0.0455045504550455,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC-CM Purification Duration (days) - >9 days (5),0.00983,0.0176017601760176,0.00728,0.0548054805480548,Worst Maturation,0.0176017601760176,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC Backbone Media - Essential 8 (82),0.00939,0.0567056705670567,0.01055,0.0177017701770177,Worst Maturation,0.0177017701770177,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Stromal Cell Source - Cardiac Fibroblast (32),0.0091,0.0482048204820482,0.00535,0.1753175317531753,Worst Maturation,0.0482048204820482,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Insulin Start Day - 1 (19),0.00876,0.0459045904590459,0.01071,0.025002500250025,Worst Maturation,0.025002500250025,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Stromal Cell Source - Mesenchymal Stem Cell (12),0.00873,0.0354035403540354,0.00758,0.0539053905390539,Worst Maturation,0.0354035403540354,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Cell Area (um2) Quantiles - Q3 (>350 and ≤1800) (13),0.00848,0.0481048104810481,0.01003,0.0304030403040304,Worst Maturation,0.0304030403040304,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Contraction Upstroke Velocity (um/s) Quantiles - Q2 (>31.5 and ≤50) (10),0.00844,0.0387038703870387,0.01202,0.0141014101410141,Worst Maturation,0.0141014101410141,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Tissue Media - High-glucose DMEM (9),0.00835,0.0425042504250425,0.00834,0.0444044404440444,Worst Maturation,0.0425042504250425,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Journal - Biomaterials (16),0.00816,0.0652065206520652,0.01403,0.01000100010001,Worst Maturation,0.01000100010001,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Electrophysiology Analysis Method - Genetical (3),0.00811,0.038003800380038,0.00848,0.0447044704470447,Worst Maturation,0.038003800380038,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Journal - Stem Cells Transl Med (3),0.0075,0.0749074907490749,0.01183,0.0422042204220422,Worst Maturation,0.0422042204220422,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Seeding Confluency (%) - 85 to 89 (43),0.00707,0.1187118711871187,0.01148,0.0221022102210221,Worst Maturation,0.0221022102210221,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Insulin Start Day - 3 (5),0.00661,0.0512051205120512,0.01224,0.0087008700870087,Worst Maturation,0.0087008700870087,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Platform - Gelatin (6),0.00635,0.0865086508650865,0.00815,0.049004900490049,Worst Maturation,0.049004900490049,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),hiPSC-CM Media Supplement - HEPES (16),0.00619,0.0743074307430743,0.0079,0.042004200420042,Worst Maturation,0.042004200420042,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),3D Platform - Polyethylene Glycol (8),0.00477,0.1234123412341234,0.0083,0.042004200420042,Worst Maturation,0.042004200420042,True,False
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Seeding Confluency 3D (%) - 70 to 79 (3),0.00297,0.0871087108710871,0.01196,0.0155015501550155,Worst Maturation,0.0155015501550155,True,True
Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),Journal - J Mol Cell Cardiol (4),0.00292,0.1147114711471147,0.00797,0.0419041904190419,Worst Maturation,0.0419041904190419,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Contractile Analysis Method - Motion Tracking (93),0.04644,0.0,0.02137,0.0,Worst Maturation,0.0,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC Matrix Coating - Geltrex (33),0.0172,0.0051005100510051,0.01199,0.0154015401540154,Worst Maturation,0.0051005100510051,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Journal - ACS Appl Mater Interfaces (4),0.01623,0.0036003600360036,0.02119,0.0018001800180018,Worst Maturation,0.0018001800180018,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Wnt Inhibitor - IWR (56),0.01551,0.0082008200820082,0.01179,0.0146014601460146,Worst Maturation,0.0082008200820082,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Insulin Start Day - 7 (85),0.01493,0.0139013901390139,0.00737,0.1176117611761176,Worst Maturation,0.0139013901390139,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC Backbone Media - Essential 8 (82),0.01187,0.0249024902490249,0.0074,0.0935093509350935,Worst Maturation,0.0249024902490249,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Sarcomere Length (um) Quantiles - Q2 (>1.88 and ≤1.95) (14),0.01132,0.0261026102610261,0.01137,0.021002100210021,Worst Maturation,0.021002100210021,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Gene Analysis Method - RNA (169),0.0112,0.0425042504250425,0.00697,0.1681168116811681,Worst Maturation,0.0425042504250425,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC-CM Purification Duration (days) - 3 days (13),0.01094,0.0252025202520252,0.01007,0.0261026102610261,Worst Maturation,0.0252025202520252,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Seeding Confluency (%) - 85 to 89 (43),0.0108,0.0349034903490349,0.01238,0.0128012801280128,Worst Maturation,0.0128012801280128,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Purification Protocol - Glucose and Lactate (85),0.01068,0.0272027202720272,0.00513,0.3059305930593059,Worst Maturation,0.0272027202720272,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Pharmacological Intervention - Carbamylcholine (6),0.01054,0.0193019301930193,0.00861,0.036003600360036,Worst Maturation,0.0193019301930193,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Maturation Strategy - Cell Alignment (59),0.01007,0.0452045204520452,0.00644,0.2000200020002,Worst Maturation,0.0452045204520452,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC-CM Purification Duration (days) - <3 days (31),0.01002,0.0339033903390339,0.00884,0.0369036903690369,Worst Maturation,0.0339033903390339,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Pharmacological Intervention - Other Antiarrhythmic Agents (13),0.00993,0.0385038503850385,0.0064,0.0922092209220922,Worst Maturation,0.0385038503850385,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC-CM Media Supplement - GlutaMax (8),0.0098,0.0293029302930293,0.00812,0.0438043804380438,Worst Maturation,0.0293029302930293,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Maturation Strategy - Mechanical (36),0.0089,0.0522052205220522,0.00999,0.0298029802980298,Worst Maturation,0.0298029802980298,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Max Capture Rate of Paced CMs (Hz) Quantiles - Q2 (>1 and ≤2.9) (8),0.00876,0.0337033703370337,0.00992,0.0285028502850285,Worst Maturation,0.0285028502850285,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Journal - Cell Stem Cell (6),0.0087,0.0305030503050305,0.01053,0.0193019301930193,Worst Maturation,0.0193019301930193,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Coating for Replating - Geltrex (10),0.00865,0.0351035103510351,0.00723,0.0581058105810581,Worst Maturation,0.0351035103510351,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),2D Surface - Electrospun (13),0.00861,0.048004800480048,0.00759,0.0622062206220622,Worst Maturation,0.048004800480048,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Seeding Confluency 2D (%) - 85 to 89 (26),0.0086,0.0475047504750475,0.00797,0.0479047904790479,Worst Maturation,0.0475047504750475,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Metabolic Component - Rare (4),0.00825,0.0434043404340434,0.00712,0.0753075307530753,Worst Maturation,0.0434043404340434,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),hiPSC-CM Purification Duration (days) - 6 days (10),0.00821,0.0395039503950395,0.00744,0.0556055605560556,Worst Maturation,0.0395039503950395,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Calcium Handling Analysis Method - Rare (4),0.00788,0.0377037703770377,0.00931,0.027002700270027,Worst Maturation,0.027002700270027,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Insulin Start Day - 6 (20),0.00774,0.0615061506150615,0.0111,0.0197019701970197,Worst Maturation,0.0197019701970197,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Day of Insulin Addition - not 22 (12),0.00773,0.0463046304630463,0.00493,0.1256125612561256,Worst Maturation,0.0463046304630463,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Differentiation Purity Assessment - IHC cTnT (7),0.00723,0.0461046104610461,0.00906,0.0278027802780278,Worst Maturation,0.0278027802780278,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),2D Surface - Microparticle/fluid (3),0.00719,0.0659065906590659,0.01231,0.0184018401840184,Worst Maturation,0.0184018401840184,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Sacromere or Cellular Alignment Analysis - Yes (72),0.00682,0.1372137213721372,0.00914,0.0409040904090409,Worst Maturation,0.0409040904090409,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Pharmacological Intervention - Metoprolol (5),0.00656,0.0583058305830583,0.00924,0.0244024402440244,Worst Maturation,0.0244024402440244,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Pharmacological Intervention - β-Adrenergic Antagonists (β-Blockers) (18),0.00614,0.0909090909090909,0.00897,0.0333033303330333,Worst Maturation,0.0333033303330333,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Insulin Withdrawal Duration (days) - 6 days (3),0.00595,0.0826082608260826,0.01118,0.0319031903190319,Worst Maturation,0.0319031903190319,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Cell Line Ancestry - Asian (28),0.0059,0.1332133213321332,0.01069,0.0253025302530253,Worst Maturation,0.0253025302530253,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),3D CM Ratio (CM-EC-SC) Quantiles - Q1 (>91 and ≤100) (74),0.00537,0.2438243824382438,0.00916,0.0357035703570357,Worst Maturation,0.0357035703570357,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Journal - Biomater Sci (7),0.005,0.1026102610261026,0.01194,0.012001200120012,Worst Maturation,0.012001200120012,True,True
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Insulin Withdrawal Duration (days) - 8 days (3),0.00346,0.0958095809580958,0.00878,0.0428042804280428,Worst Maturation,0.0428042804280428,True,False
Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),Calcium Handling Analysis Method - Flux Rates (13),0.00272,0.2512251225122512,0.00828,0.0367036703670367,Worst Maturation,0.0367036703670367,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - Stem Cell Reports (23),0.02338,0.0011001100110011,0.01646,0.0025002500250025,Worst Maturation,0.0011001100110011,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),0.02154,0.0022002200220022,0.01711,0.0042004200420042,Worst Maturation,0.0022002200220022,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Calcium Handling Analysis Method - Visual (104),0.01689,0.0039003900390039,0.0062,0.2585258525852585,Worst Maturation,0.0039003900390039,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),TNNI3 Precentage (TTNI1) Quantiles - Q2 (>6.5 and ≤16.15) (4),0.01411,0.0062006200620062,0.01385,0.0079007900790079,Worst Maturation,0.0062006200620062,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Time to Calcium Flux Peak (ms) Quantiles - Q3 (<254 and ≥200) (8),0.01368,0.0134013401340134,0.01215,0.0157015701570157,Worst Maturation,0.0134013401340134,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Differentiation Purity Assessment - Flow Cytometry cTnT+ (135),0.01325,0.0069006900690069,0.0087,0.0292029202920292,Worst Maturation,0.0069006900690069,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Contractile Analysis Method - Deflection (39),0.01284,0.0204020402040204,0.00864,0.0567056705670567,Worst Maturation,0.0204020402040204,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Contractile Stress (mN/mm2) Quantiles - Q2 (>1.9 and ≤3.95) (9),0.01164,0.0187018701870187,0.01337,0.0115011501150115,Worst Maturation,0.0115011501150115,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Differentiation Purity (%) Quantiles - Q4 (>79 and ≤85) (40),0.01093,0.0327032703270327,0.00965,0.0346034603460346,Worst Maturation,0.0327032703270327,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Contractile Force (mN) Quantiles - Q1 (>1.04 and ≤20) (10),0.01083,0.0172017201720172,0.01179,0.012001200120012,Worst Maturation,0.012001200120012,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Wnt Induction - BMP4 (74),0.01067,0.0437043704370437,0.00606,0.2075207520752075,Worst Maturation,0.0437043704370437,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Time to Calcium Flux Peak (ms) Quantiles - Q1 (<154 and ≥0.06) (10),0.01054,0.026002600260026,0.01055,0.0245024502450245,Worst Maturation,0.0245024502450245,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Maturation Strategy - Tension (64),0.01053,0.0283028302830283,0.00276,0.6420642064206421,Worst Maturation,0.0283028302830283,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),2D Surface - Micropatterned (27),0.0102,0.035003500350035,0.00737,0.0728072807280728,Worst Maturation,0.035003500350035,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Maturation Strategy - Other Cells (80),0.01008,0.0382038203820382,0.00251,0.7459745974597459,Worst Maturation,0.0382038203820382,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),0.00992,0.0247024702470247,0.0111,0.0186018601860186,Worst Maturation,0.0186018601860186,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Cell Line - ATCC (5),0.00987,0.0171017101710171,0.00702,0.0635063506350635,Worst Maturation,0.0171017101710171,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Cell Line - IMR90 (19),0.00932,0.036003600360036,0.00737,0.0657065706570657,Worst Maturation,0.036003600360036,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - Am J Physiol Heart Circ Physiol (4),0.00911,0.0245024502450245,0.00822,0.0507050705070507,Worst Maturation,0.0245024502450245,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Sarcomere Length (um) Quantiles - Q4 (>1.64 and ≤1.75) (14),0.0088,0.0377037703770377,0.00671,0.0729072907290729,Worst Maturation,0.0377037703770377,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Wnt Induction - StemCell Diff Kit (4),0.00827,0.0494049404940494,0.00634,0.0959095909590959,Worst Maturation,0.0494049404940494,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Differentiation Purity (%) Quantiles - Q1 (>95 and ≤99) (22),0.00799,0.0515051505150515,0.01084,0.0153015301530153,Worst Maturation,0.0153015301530153,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - J Mol Cell Card (6),0.00788,0.043004300430043,0.00692,0.0674067406740674,Worst Maturation,0.043004300430043,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Publication Year - 2014 (3),0.00786,0.0389038903890389,0.00594,0.0793079307930793,Worst Maturation,0.0389038903890389,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),MYH7 Percentage (MYH6) Quantiles - Q1 (>82.35 and ≤94.6) (4),0.00785,0.0448044804480448,0.01303,0.0079007900790079,Worst Maturation,0.0079007900790079,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - Circulation (11),0.0076,0.0443044304430443,0.00753,0.0519051905190519,Worst Maturation,0.0443044304430443,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Wnt Inhibitor - XAV939 (24),0.007,0.0746074607460746,0.0127,0.0083008300830083,Worst Maturation,0.0083008300830083,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),hiPSC Backbone Media - Conditioned (12),0.00691,0.0624062406240624,0.01,0.0248024802480248,Worst Maturation,0.0248024802480248,True,True
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Cell Area (um2) Quantiles - Q1 (>2850 and ≤9000) (11),0.00647,0.0635063506350635,0.00821,0.0404040404040404,Worst Maturation,0.0404040404040404,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Calcium Handling Analysis Method - Seahorse (35),0.00504,0.169016901690169,0.00938,0.0387038703870387,Worst Maturation,0.0387038703870387,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - ACS Biomater Sci Eng (3),0.00502,0.0918091809180918,0.00906,0.0485048504850485,Worst Maturation,0.0485048504850485,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),MYL2 Precentage (MYL7) Quantiles - Q1 (>30.1 and ≤45.7) (4),0.0043,0.109010901090109,0.00871,0.036003600360036,Worst Maturation,0.036003600360036,True,False
Calcium Flux Amplitude (F/F0) Quantiles - Q5 (>0.03 and ≤0.25) (11),Journal - Biomater Sci (7),0.004,0.1481148114811481,0.00945,0.0231023102310231,Worst Maturation,0.0231023102310231,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),2D Surface - Electrospun (13),0.03177,0.0001000100010001,0.02642,0.0001000100010001,Worst Maturation,0.0001000100010001,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Calcium Handling Analysis Method - Visual (104),0.02815,0.0004000400040004,0.01581,0.0006000600060006,Worst Maturation,0.0004000400040004,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Publication Year - 2022 (20),0.02791,0.0001000100010001,0.02083,0.0003000300030003,Worst Maturation,0.0001000100010001,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Pharmacological Intervention - Phenylephrine (3),0.02101,0.0013001300130013,0.02452,0.0006000600060006,Worst Maturation,0.0006000600060006,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Number of Cell Lines - 4 (11),0.01647,0.0056005600560056,0.01311,0.0117011701170117,Worst Maturation,0.0056005600560056,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),3D Estimated Tissue Size (mm2) Quantiles - Q3 (>2 and ≤9.12) (21),0.01597,0.0054005400540054,0.01076,0.0186018601860186,Worst Maturation,0.0054005400540054,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Coating for Replating - Fibronectin (32),0.01516,0.0095009500950095,0.01373,0.005000500050005,Worst Maturation,0.005000500050005,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Publication Year - Late-2010s (196),0.01238,0.0204020402040204,0.00694,0.127012701270127,Worst Maturation,0.0204020402040204,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Resting Membrane Potential (mV) Quantiles - Q4 (<-60 and ≥-66) (9),0.01147,0.0161016101610161,0.0065,0.0578057805780578,Worst Maturation,0.0161016101610161,True,True
Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),Journal - Biomaterials (16),0.01062,0.0178017801780178,0.00577,0.094009400940094,Worst Maturation,0.0178017801780178,True,True
